trade_no,sl_atr_ratio,mins_from_session_open,vwap_distance_atr,spread_at_entry,bos_count,range_exited,sweep_depth_atr,net_r,label,session,model,order_kind,bias,weekday
2231,1.2322097378277155,14.0,1.9625468164794009,22.0,0.0,1.0,3.5131086142322507,-0.0091,scratch,ASIA,IFVG,MARKET,SELL,Tuesday
2232,2.0718232044198897,50.0,2.8950276243093924,16.0,0.0,1.0,2.1712707182317024,-0.0293,loss,ASIA,IFVG,MARKET,SELL,Tuesday
2233,1.3514851485148516,106.0,2.594059405940594,21.0,0.0,1.0,1.4257425742574799,1.0586,win,ASIA,CHoCH,LIMIT_DEGRADED,SELL,Tuesday
2234,2.0074441687344913,38.0,6.444168734491314,19.0,0.0,1.0,2.372208436724665,1.3696,win,NY,CHoCH,LIMIT_DEGRADED,BUY,Tuesday
2235,2.131958762886598,78.0,2.0082474226804123,22.0,0.0,1.0,2.185567010309166,5.0031,win,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Wednesday
2236,2.316417910447761,56.0,6.692537313432836,10.0,1.0,1.0,0.797014925373156,-1.0026,loss,NY,CHoCH,LIMIT,BUY,Wednesday
2237,1.9744560075685904,88.0,2.121097445600757,12.0,0.0,1.0,2.8959318826869045,-1.0057,loss,NY,IFVG,MARKET,BUY,Wednesday
2238,4.282127031019202,20.0,0.7562776957163959,18.0,0.0,0.0,2.243722304283545,5.0984,win,ASIA,IFVG,MARKET,BUY,Thursday
2239,2.1378299120234603,16.0,2.0865102639296187,4.0,0.0,1.0,1.5806451612902852,-0.0034,scratch,ASIA,IFVG,MARKET,BUY,Friday
2240,2.4193548387096775,74.0,4.173020527859237,21.0,0.0,1.0,1.2961876832844788,0.0,scratch,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Friday
2241,2.0962732919254656,10.0,0.5372670807453416,16.0,0.0,1.0,1.6552795031055674,1.0459,win,NY,IFVG,MARKET,SELL,Friday
2242,2.1808669656203286,54.0,1.4035874439461884,20.0,0.0,1.0,0.22720478325866017,-1.0075,loss,ASIA,IFVG,MARKET,BUY,Monday
2243,2.7927461139896375,93.0,1.621761658031088,8.0,3.0,1.0,0.13298791018990105,-1.0,loss,ASIA,CHoCH,LIMIT,BUY,Monday
2244,3.7349397590361444,50.0,1.1726907630522088,17.0,0.0,1.0,4.522088353413559,-0.0113,scratch,NY,IFVG,MARKET,BUY,Monday
2245,2.6073211314475873,40.0,1.3610648918469217,4.0,0.0,0.0,6.73044925124789,-1.0013,loss,ASIA,IFVG,MARKET,SELL,Tuesday
2246,0.8345864661654135,108.0,2.050125313283208,9.0,0.0,0.0,2.571428571428626,1.6907,win,ASIA,IFVG,MARKET,SELL,Tuesday
2247,2.0705128205128207,16.0,2.7692307692307696,4.0,1.0,0.0,0.658119658119837,-1.0103,loss,NY,CHoCH,LIMIT,BUY,Tuesday
2248,1.2228571428571429,59.0,2.468571428571429,15.0,1.0,0.0,1.6342857142857004,-1.0202,loss,NY,CHoCH,LIMIT,BUY,Tuesday
2249,2.0041666666666664,82.0,1.8,16.0,0.0,0.0,3.447222222222308,-0.0014,scratch,NY,IFVG,MARKET,BUY,Tuesday
2250,1.1173864894795127,30.0,0.3178294573643411,14.0,1.0,1.0,0.15393133997788788,1.5243,win,ASIA,CHoCH,LIMIT,BUY,Wednesday
2251,1.112781954887218,80.0,6.9041353383458635,19.0,1.0,1.0,5.646616541353376,-0.0034,scratch,NY,CHoCH,LIMIT,BUY,Wednesday
2252,0.9804270462633453,20.0,1.1227758007117439,15.0,1.0,1.0,3.282325029655999,1.542,win,ASIA,CHoCH,LIMIT,BUY,Thursday
2253,1.462759462759463,27.0,0.7460317460317462,19.0,1.0,1.0,2.7631257631257764,-1.0092,loss,NY,CHoCH,LIMIT,BUY,Thursday
2254,2.2560679611650483,40.0,0.7415048543689321,10.0,0.0,1.0,0.9769417475728376,-0.0005,scratch,NY,IFVG,MARKET,BUY,Thursday
2255,2.673052362707535,68.0,0.7803320561941252,4.0,0.0,1.0,0.6143039591315964,-0.001,scratch,NY,IFVG,MARKET,BUY,Thursday
2256,1.102834541858932,40.0,1.2379696769940673,4.0,0.0,0.0,0.6189848384969953,8.8886,win,ASIA,IFVG,MARKET,SELL,Friday
2257,1.033195020746888,19.0,6.872925311203319,20.0,1.0,1.0,0.17582987551868917,1.2912,win,NY,CHoCH,LIMIT,SELL,Friday
2258,1.3550531914893618,42.0,0.6881648936170213,20.0,0.0,1.0,1.3111702127659441,-1.0027,loss,ASIA,IFVG,MARKET,SELL,Monday
2259,1.0271966527196652,62.0,1.0826359832635983,5.0,0.0,1.0,0.4984309623430829,-0.0229,loss,ASIA,IFVG,MARKET,SELL,Monday
2260,1.9832474226804124,108.0,1.333762886597938,23.0,0.0,1.0,1.7802835051546462,1.1056,win,ASIA,IFVG,MARKET,SELL,Monday
2261,3.5077239958805353,10.0,5.700823892893923,13.0,0.0,1.0,2.7250257466529386,-1.0004,loss,NY,IFVG,MARKET,BUY,Monday
2262,2.0031662269129287,46.0,5.84221635883905,6.0,0.0,1.0,2.6960422163588467,-0.0026,scratch,NY,IFVG,MARKET,BUY,Monday
2263,2.015970515970516,88.0,6.80036855036855,4.0,0.0,1.0,1.6971744471744539,-0.0113,scratch,NY,CHoCH,LIMIT_DEGRADED,BUY,Monday
2264,1.3644314868804666,12.0,0.4921282798833819,22.0,1.0,1.0,1.7551020408163478,-0.0034,scratch,ASIA,CHoCH,LIMIT,BUY,Tuesday
2265,1.6779783393501804,82.0,0.6093862815884477,23.0,0.0,1.0,3.5566787003610267,-1.0077,loss,ASIA,IFVG,MARKET,BUY,Tuesday
2266,1.1951854261548471,100.0,0.5491216655823031,23.0,0.0,1.0,0.7599219258295571,-1.0147,loss,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Tuesday
2267,2.46125,10.0,8.59,4.0,1.0,1.0,0.5974999999999682,-0.0173,scratch,NY,CHoCH,LIMIT,BUY,Tuesday
2268,1.5682656826568264,58.0,8.452644526445264,4.0,0.0,1.0,0.9372693726937135,-1.0,loss,NY,IFVG,MARKET,BUY,Tuesday
2269,2.981660231660232,90.0,6.633204633204634,11.0,0.0,1.0,2.364864864864865,-1.0071,loss,NY,IFVG,MARKET,BUY,Tuesday
2270,3.222491909385113,31.0,4.130258899676376,11.0,1.0,1.0,0.6852750809061695,-0.007,scratch,ASIA,CHoCH,LIMIT,BUY,Wednesday
2271,1.492167101827676,40.0,0.04569190600522193,11.0,0.0,1.0,2.121409921671018,-0.0035,scratch,NY,IFVG,MARKET,SELL,Wednesday
2272,1.126498002663116,60.0,0.04660452729693741,14.0,0.0,1.0,0.5912117177096671,7.0832,win,NY,IFVG,MARKET,SELL,Wednesday
2273,1.7008495145631068,94.0,0.345873786407767,19.0,0.0,1.0,0.0752427184465887,1.9297,win,ASIA,IFVG,MARKET,SELL,Thursday
2274,0.41335333833458365,30.0,3.8012003000750187,19.0,0.0,1.0,1.8837209302325335,-1.0036,loss,NY,IFVG,MARKET,SELL,Thursday
2275,1.6574212893553224,40.0,3.7983508245877062,16.0,1.0,1.0,0.19490254872566445,-0.0045,scratch,NY,CHoCH,LIMIT,SELL,Thursday
2276,2.4805510534846027,70.0,4.106158833063209,16.0,0.0,1.0,1.1223662884926624,0.0,scratch,NY,CHoCH,LIMIT_DEGRADED,SELL,Thursday
2277,3.5378704720087812,16.0,1.8962678375411635,4.0,0.0,1.0,2.5021953896816767,2.753,win,ASIA,IFVG,MARKET,BUY,Friday
2278,0.9014598540145985,25.0,0.08880778588807785,11.0,1.0,1.0,0.3515815085158549,1.1039,win,ASIA,CHoCH,LIMIT,BUY,Friday
2279,4.9632,32.0,1.1088,4.0,0.0,1.0,1.4608000000000174,-0.0003,scratch,NY,IFVG,MARKET,BUY,Friday
2280,1.7530612244897958,104.0,0.7071428571428571,7.0,0.0,1.0,3.038775510204148,-0.0146,scratch,NY,CHoCH,LIMIT_DEGRADED,BUY,Friday
2281,2.1650485436893203,66.0,1.6747572815533982,6.0,0.0,1.0,4.427184466019364,-0.0135,scratch,ASIA,IFVG,MARKET,SELL,Monday
2282,2.738970588235294,30.0,1.1691176470588236,18.0,0.0,1.0,0.05147058823508011,-0.1879,loss,NY,IFVG,MARKET,SELL,Monday
2283,2.1153846153846154,54.0,1.0192307692307692,9.0,0.0,1.0,0.7243589743590443,1.5288,win,NY,CHoCH,LIMIT_DEGRADED,SELL,Monday
2284,1.4868035190615836,52.0,11.909090909090908,18.0,0.0,1.0,3.7565982404690588,-1.0217,loss,ASIA,IFVG,MARKET,SELL,Tuesday
2285,1.2745098039215685,86.0,13.271241830065359,18.0,0.0,1.0,2.3627450980393703,-0.0077,scratch,ASIA,IFVG,MARKET,SELL,Tuesday
2286,1.661319073083779,42.0,0.14260249554367202,11.0,0.0,1.0,0.13903743315519693,-1.0719,loss,NY,CHoCH,LIMIT_DEGRADED,SELL,Tuesday
2287,1.3594009983361066,52.0,0.13311148086522465,6.0,0.0,1.0,0.4342762063228922,5.7827,win,NY,CHoCH,LIMIT_DEGRADED,SELL,Tuesday
2288,1.2437810945273633,34.0,1.0945273631840797,16.0,1.0,0.0,0.8706467661691544,-1.004,loss,ASIA,CHoCH,LIMIT,BUY,Wednesday
2289,0.9326923076923077,56.0,1.4102564102564104,17.0,0.0,0.0,0.3205128205128205,13.3125,win,ASIA,IFVG,MARKET,BUY,Wednesday
2290,1.4441687344913152,66.0,8.243176178660049,13.0,3.0,1.0,1.5409429280397111,5.7582,win,NY,CHoCH,LIMIT,BUY,Wednesday
2291,1.480565371024735,10.0,3.749116607773851,15.0,0.0,1.0,1.4628975265018824,-0.0597,loss,ASIA,IFVG,MARKET,SELL,Thursday
2292,2.7436974789915967,76.0,4.457983193277311,9.0,0.0,1.0,4.294117647058549,-0.0077,scratch,ASIA,IFVG,MARKET,SELL,Thursday
2293,2.6882352941176473,62.0,0.861764705882353,4.0,0.0,1.0,3.6617647058822995,-0.0044,scratch,NY,IFVG,MARKET,SELL,Thursday
2294,1.193771626297578,56.0,3.408304498269896,11.0,1.0,1.0,4.245674740484265,-1.0116,loss,ASIA,CHoCH,LIMIT,BUY,Friday
2295,2.192419825072886,70.0,2.8717201166180755,16.0,2.0,1.0,0.7288629737609329,-1.2553,loss,ASIA,CHoCH,LIMIT,BUY,Friday
2296,1.607929515418502,20.0,5.502202643171806,18.0,1.0,1.0,0.4493392070482498,-0.0164,scratch,NY,CHoCH,LIMIT,BUY,Friday
2297,2.493765586034913,40.0,3.114713216957606,9.0,0.0,1.0,2.204488778054899,1.731,win,NY,IFVG,MARKET,BUY,Friday
2298,1.3454987834549879,48.0,0.0997566909975669,15.0,0.0,1.0,4.973236009732262,-1.0,loss,ASIA,IFVG,MARKET,SELL,Monday
2299,2.067469879518072,57.0,0.09879518072289155,4.0,1.0,1.0,0.21445783132538007,-1.0128,loss,ASIA,CHoCH,LIMIT,SELL,Monday
2300,3.031055900621118,112.0,0.12732919254658384,8.0,0.0,1.0,2.940993788819955,-0.042,loss,ASIA,IFVG,MARKET,SELL,Monday
2301,1.8338192419825072,30.0,3.772594752186589,12.0,0.0,1.0,4.632653061224585,-1.1288,loss,NY,IFVG,MARKET,BUY,Monday
2302,0.8928283642224013,40.0,0.7864625302175664,4.0,0.0,1.0,0.27719580983082265,-1.0027,loss,ASIA,IFVG,MARKET,SELL,Tuesday
2303,1.418636995827538,54.0,1.3574408901251738,4.0,0.0,1.0,0.9429763560501606,-1.0049,loss,ASIA,IFVG,MARKET,SELL,Tuesday
2304,2.2105263157894735,68.0,1.6052631578947367,4.0,0.0,1.0,0.379934210526232,-1.003,loss,ASIA,IFVG,MARKET,SELL,Tuesday
2305,1.246781115879828,16.0,6.843347639484978,14.0,0.0,1.0,0.3862660944204447,1.4509,win,NY,IFVG,MARKET,SELL,Tuesday
2306,2.0434782608695654,66.0,2.2657004830917877,4.0,0.0,1.0,1.0217391304346772,-0.0095,scratch,ASIA,IFVG,MARKET,BUY,Wednesday
2307,3.6504559270516714,100.0,2.8510638297872344,4.0,0.0,1.0,0.5866261398177176,-1.0283,loss,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Wednesday
2308,2.265432098765432,44.0,1.228395061728395,17.0,0.0,1.0,1.3919753086420426,-1.0136,loss,NY,CHoCH,LIMIT_DEGRADED,BUY,Wednesday
2309,1.7963446475195821,94.0,1.0391644908616189,4.0,0.0,1.0,2.3315926892951153,-1.0058,loss,NY,IFVG,MARKET,BUY,Wednesday
2310,2.951588502269289,106.0,0.6021180030257186,13.0,0.0,1.0,3.4841149773070716,-0.0026,scratch,NY,IFVG,MARKET,BUY,Wednesday
2311,2.0865384615384612,36.0,2.7307692307692304,4.0,0.0,0.0,1.4384615384614545,-1.0046,loss,ASIA,IFVG,MARKET,BUY,Thursday
2312,1.8791469194312798,108.0,3.3649289099526065,14.0,0.0,0.0,1.7772511848341233,1.4061,win,ASIA,IFVG,MARKET,BUY,Thursday
2313,1.9485458612975395,36.0,0.002237136465324385,14.0,0.0,0.0,0.21700223713631883,0.0,scratch,NY,CHoCH,LIMIT_DEGRADED,SELL,Thursday
2314,2.5981595092024543,90.0,0.003067484662576687,6.0,0.0,0.0,1.085889570552136,1.0213,win,NY,CHoCH,LIMIT_DEGRADED,SELL,Thursday
2315,1.9967320261437909,30.0,1.8725490196078431,20.0,0.0,0.0,0.7843137254903744,-1.0229,loss,ASIA,IFVG,MARKET,SELL,Friday
2316,2.0112994350282487,72.0,1.6186440677966103,4.0,0.0,0.0,5.590395480225978,1.2837,win,ASIA,IFVG,MARKET,SELL,Friday
2317,1.2857142857142858,46.0,0.4137931034482759,9.0,0.0,1.0,1.5677339901477296,-0.0651,loss,NY,CHoCH,LIMIT_DEGRADED,BUY,Friday
2318,1.4332386363636362,104.0,0.47727272727272724,5.0,0.0,1.0,0.6434659090908729,-0.005,scratch,NY,IFVG,MARKET,BUY,Friday
2319,1.2575516693163753,88.0,2.8044515103338634,21.0,0.0,1.0,0.11287758346582455,-1.0152,loss,ASIA,IFVG,MARKET,SELL,Monday
2320,2.1501014198782964,114.0,3.5780933062880327,21.0,0.0,1.0,3.1602434077078962,-1.0009,loss,ASIA,IFVG,MARKET,SELL,Monday
2321,1.5445544554455444,18.0,4.082036775106082,15.0,0.0,1.0,0.4936350777935914,0.9982,win,NY,IFVG,MARKET,BUY,Monday
2322,1.879770992366412,40.0,0.8645038167938931,5.0,0.0,1.0,1.3072519083968424,-1.0548,loss,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Tuesday
2323,1.1456953642384107,88.0,0.6000000000000001,20.0,1.0,1.0,4.634437086092686,1.0671,win,ASIA,CHoCH,LIMIT,BUY,Tuesday
2324,1.3060380479735318,38.0,5.653432588916459,4.0,1.0,1.0,0.7601323407775442,1.202,win,NY,CHoCH,LIMIT,SELL,Tuesday
2325,1.156957928802589,68.0,2.5711974110032365,16.0,0.0,1.0,1.938511326860918,-0.0993,loss,ASIA,IFVG,MARKET,BUY,Wednesday
2326,1.5008818342151675,102.0,2.802469135802469,18.0,0.0,1.0,2.132275132275158,-0.0294,loss,ASIA,IFVG,MARKET,BUY,Wednesday
2327,1.398510242085661,48.0,1.6126629422718808,6.0,1.0,1.0,0.3780260707634535,-1.0067,loss,NY,CHoCH,LIMIT,BUY,Wednesday
2328,2.036065573770492,62.0,1.419672131147541,13.0,0.0,1.0,2.4213114754099077,-1.0016,loss,NY,IFVG,MARKET,BUY,Wednesday
2329,1.417391304347826,78.0,1.2550724637681159,4.0,0.0,1.0,0.5884057971013754,-1.0051,loss,NY,IFVG,MARKET,BUY,Wednesday
2330,1.490272373540856,54.0,1.6264591439688716,7.0,2.0,1.0,1.5661478599220375,-0.0561,loss,ASIA,CHoCH,LIMIT,BUY,Thursday
2331,3.176923076923077,108.0,2.1435897435897435,4.0,0.0,1.0,0.9871794871795805,-0.0129,scratch,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Thursday
2332,3.2065359477124185,18.0,0.4235294117647059,4.0,0.0,1.0,0.016993464052301847,0.9336,win,NY,CHoCH,LIMIT_DEGRADED,SELL,Thursday
2333,1.0746606334841629,92.0,0.7239819004524888,13.0,1.0,1.0,14.013574660633394,-0.0021,scratch,ASIA,CHoCH,LIMIT,SELL,Friday
2334,1.2875318066157762,52.0,1.700593723494487,16.0,1.0,1.0,3.5843935538591443,-0.0145,scratch,NY,CHoCH,LIMIT,SELL,Friday
2335,2.3546910755148738,96.0,2.294050343249428,10.0,0.0,1.0,1.7848970251716663,-1.0019,loss,NY,IFVG,MARKET,SELL,Friday
2336,1.0901883052527255,30.0,1.7849355797819626,21.0,1.0,1.0,3.676907829534138,-0.0127,scratch,ASIA,CHoCH,LIMIT,SELL,Monday
2337,2.142011834319527,80.0,2.1313609467455623,21.0,0.0,1.0,1.5159763313609942,-1.0022,loss,ASIA,IFVG,MARKET,SELL,Monday
2338,2.2321839080459775,18.0,0.37011494252873567,17.0,0.0,1.0,1.2160919540229802,-1.0062,loss,NY,IFVG,MARKET,BUY,Monday
2339,1.5764023210831721,26.0,0.3114119922630561,6.0,0.0,1.0,0.6808510638296957,-0.0012,scratch,NY,IFVG,MARKET,BUY,Monday
2340,1.7022058823529411,48.0,0.19730392156862747,17.0,0.0,1.0,1.9227941176471213,-1.0288,loss,NY,IFVG,MARKET,BUY,Monday
2341,1.5372714486638537,32.0,1.0731364275668072,20.0,1.0,1.0,4.697609001406418,-1.0549,loss,ASIA,CHoCH,LIMIT,SELL,Tuesday
2342,1.212890625,64.0,1.490234375,20.0,0.0,1.0,3.7539062500000497,-0.0129,scratch,ASIA,IFVG,MARKET,SELL,Tuesday
2343,1.3371592539454806,50.0,2.5451936872309897,17.0,0.0,1.0,1.6728837876613851,-0.0376,loss,NY,CHoCH,LIMIT_DEGRADED,BUY,Tuesday
2344,2.620998719590269,78.0,2.2714468629961586,13.0,0.0,1.0,2.049935979513472,-0.002,scratch,NY,IFVG,MARKET,BUY,Tuesday
2345,1.0840707964601772,21.0,3.1548672566371683,22.0,1.0,0.0,0.33849557522138385,-0.0449,loss,ASIA,CHoCH,LIMIT,BUY,Wednesday
2346,2.1994818652849744,36.0,3.6943005181347153,21.0,0.0,0.0,0.8290155440414037,-1.0612,loss,ASIA,IFVG,MARKET,BUY,Wednesday
2347,1.297921478060046,74.0,3.2933025404157044,21.0,0.0,0.0,4.274826789838177,1.7633,win,ASIA,IFVG,MARKET,BUY,Wednesday
2348,2.387308533916849,34.0,6.428884026258205,15.0,0.0,0.0,0.6258205689277182,-0.011,scratch,NY,IFVG,MARKET,SELL,Wednesday
2349,0.6506717850287909,88.0,5.63915547024952,17.0,0.0,1.0,1.8848368522072378,-1.0885,loss,NY,IFVG,MARKET,SELL,Wednesday
2350,2.247311827956989,94.0,6.318279569892472,16.0,0.0,1.0,1.027956989247257,0.0,scratch,NY,IFVG,MARKET,SELL,Wednesday
2351,1.3483992467043315,24.0,0.6591337099811676,14.0,1.0,1.0,0.14500941619576782,1.0433,win,ASIA,CHoCH,LIMIT,BUY,Thursday
2352,2.0912280701754384,66.0,3.0666666666666664,17.0,1.0,1.0,5.750877192982411,-1.0008,loss,NY,CHoCH,LIMIT,BUY,Thursday
2353,1.264797507788162,24.0,4.797507788161994,11.0,0.0,1.0,0.4485981308409968,-0.0049,scratch,ASIA,IFVG,MARKET,BUY,Friday
2354,3.0997229916897506,58.0,4.265927977839335,20.0,0.0,1.0,1.6814404432134678,-0.0152,scratch,ASIA,IFVG,MARKET,BUY,Friday
2355,3.9868421052631575,86.0,5.065789473684211,4.0,0.0,1.0,2.529605263158062,-1.005,loss,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Friday
2356,2.412177985948478,40.0,4.2716627634660425,17.0,0.0,1.0,4.391100702576113,-0.0068,scratch,NY,IFVG,MARKET,BUY,Friday
2357,2.1557894736842105,66.0,3.84,4.0,0.0,1.0,0.10105263157885547,-1.001,loss,NY,IFVG,MARKET,BUY,Friday
2358,1.1570247933884297,36.0,2.4120425029515937,7.0,0.0,1.0,4.067296340023591,1.2724,win,ASIA,IFVG,MARKET,BUY,Monday
2359,2.1569416498993967,38.0,3.0764587525150904,11.0,1.0,1.0,1.1891348088530895,-0.0009,scratch,NY,CHoCH,LIMIT,BUY,Monday
2360,1.719298245614035,82.0,2.9805068226120857,4.0,0.0,1.0,0.14424951267052274,-1.0079,loss,NY,CHoCH,LIMIT_DEGRADED,BUY,Monday
2361,1.0772357723577235,20.0,0.5833333333333334,21.0,0.0,0.0,1.589430894308884,-1.0208,loss,ASIA,IFVG,MARKET,SELL,Tuesday
2362,1.927797833935018,72.0,1.036101083032491,15.0,1.0,1.0,5.620938628159068,-0.0056,scratch,ASIA,CHoCH,LIMIT,SELL,Tuesday
2363,2.4679802955665027,96.0,1.413793103448276,12.0,0.0,1.0,1.5714285714283744,-1.018,loss,ASIA,IFVG,MARKET,SELL,Tuesday
2364,1.2446483180428136,24.0,1.5412844036697249,17.0,1.0,1.0,1.666666666666611,-0.0049,scratch,NY,CHoCH,LIMIT,SELL,Tuesday
2365,1.4885177453027139,46.0,1.0521920668058455,17.0,0.0,1.0,2.4989561586639364,1.0589,win,NY,IFVG,MARKET,SELL,Tuesday
2366,1.9511494252873562,58.0,0.22701149425287356,21.0,0.0,1.0,3.3764367816091956,-0.0383,loss,ASIA,IFVG,MARKET,BUY,Wednesday
2367,2.284102564102564,52.0,9.382564102564103,19.0,0.0,1.0,2.2933333333332997,-1.0004,loss,NY,IFVG,MARKET,SELL,Wednesday
2368,1.174778761061947,72.0,10.119469026548673,5.0,0.0,1.0,1.0099557522124016,1.2439,win,NY,IFVG,MARKET,SELL,Wednesday
2369,3.95945945945946,36.0,1.0772200772200773,15.0,0.0,0.0,1.140926640926613,-0.0039,scratch,ASIA,IFVG,MARKET,BUY,Thursday
2370,1.1229314420803782,79.0,1.3191489361702127,14.0,1.0,0.0,2.399527186761143,1.0274,win,ASIA,CHoCH,LIMIT,BUY,Thursday
2371,2.480864197530864,48.0,11.011728395061729,17.0,0.0,1.0,1.0580246913580449,-1.005,loss,NY,IFVG,MARKET,SELL,Thursday
2372,1.837738168408113,76.0,10.964351567301781,17.0,0.0,1.0,4.065765212046689,-0.0104,scratch,NY,IFVG,MARKET,SELL,Thursday
2373,1.0620748299319729,106.0,15.169217687074829,17.0,1.0,1.0,0.5017006802720779,-1.0208,loss,NY,CHoCH,LIMIT,SELL,Thursday
2374,1.903899721448468,10.0,0.24233983286908078,21.0,0.0,1.0,2.784122562674064,-0.0029,scratch,ASIA,IFVG,MARKET,SELL,Friday
2375,3.852897473997028,58.0,0.25854383358098065,21.0,0.0,1.0,3.139673105497787,-1.0158,loss,ASIA,IFVG,MARKET,SELL,Friday
2376,1.0966514459665144,44.0,6.761796042617959,21.0,1.0,1.0,6.339421613394229,1.6121,win,ASIA,CHoCH,LIMIT,SELL,Monday
2377,1.4659367396593674,42.0,8.799878345498781,18.0,1.0,1.0,1.8327250608272572,-0.0017,scratch,NY,CHoCH,LIMIT,BUY,Monday
2378,2.2148698884758367,74.0,10.756133828996282,18.0,0.0,1.0,0.020817843866152073,-0.0044,scratch,NY,CHoCH,LIMIT_DEGRADED,BUY,Monday
2379,1.8809859154929578,114.0,10.188028169014084,17.0,0.0,1.0,0.8049295774647452,-0.0079,scratch,NY,CHoCH,LIMIT_DEGRADED,BUY,Monday
2380,3.3927203065134104,42.0,3.8764367816091956,21.0,0.0,1.0,0.6360153256705294,-0.0037,scratch,ASIA,IFVG,MARKET,SELL,Tuesday
2381,4.006244424620873,66.0,3.6101694915254234,21.0,0.0,1.0,0.44870651204279616,-1.0027,loss,ASIA,CHoCH,LIMIT_DEGRADED,SELL,Tuesday
2382,1.6151046405823475,102.0,3.6824385805277524,21.0,0.0,1.0,2.195632393084632,-1.0085,loss,ASIA,IFVG,MARKET,SELL,Tuesday
2383,2.120240480961924,34.0,0.439879759519038,17.0,1.0,1.0,0.19238476953908543,-1.0005,loss,NY,CHoCH,LIMIT,SELL,Tuesday
2384,1.337222870478413,98.0,0.5122520420070011,17.0,0.0,1.0,6.018669778296374,-1.007,loss,NY,IFVG,MARKET,SELL,Tuesday
2385,1.1375464684014869,106.0,0.543990086741016,18.0,0.0,1.0,0.39776951672862904,-1.012,loss,NY,IFVG,MARKET,SELL,Tuesday
2386,3.317965023847377,6.0,5.8171701112877585,21.0,0.0,1.0,1.5278219395865935,-0.0086,scratch,ASIA,IFVG,MARKET,BUY,Wednesday
2387,1.0110803324099724,14.0,1.9141274238227148,17.0,1.0,1.0,2.6232686980608864,-0.0014,scratch,NY,CHoCH,LIMIT,SELL,Wednesday
2388,1.9860896445131375,36.0,2.136012364760433,17.0,0.0,1.0,0.7836166924265393,-0.0125,scratch,NY,IFVG,MARKET,SELL,Wednesday
2389,1.5241379310344827,22.0,3.4482758620689657,15.0,0.0,0.0,1.1620689655172038,-1.0079,loss,ASIA,IFVG,MARKET,BUY,Thursday
2390,2.056603773584906,42.0,4.1928721174004195,21.0,0.0,0.0,0.6205450733752698,-1.0347,loss,ASIA,IFVG,MARKET,BUY,Thursday
2391,1.2222222222222223,60.0,3.9682539682539684,21.0,1.0,0.0,0.734126984126948,-1.0065,loss,ASIA,CHoCH,LIMIT,BUY,Thursday
2392,1.7445141065830723,32.0,6.559561128526646,17.0,0.0,1.0,2.8181818181818925,-0.0395,loss,NY,IFVG,MARKET,SELL,Thursday
2393,0.8968335035750766,58.0,4.274770173646579,4.0,1.0,1.0,0.6690500510725417,-0.0581,loss,NY,CHoCH,LIMIT,SELL,Thursday
2394,1.9200000000000002,104.0,4.65,17.0,0.0,1.0,2.5577777777778263,5.4133,win,NY,IFVG,MARKET,SELL,Thursday
2395,1.562015503875969,20.0,3.4631782945736433,21.0,0.0,0.0,1.4496124031006905,-1.0149,loss,ASIA,IFVG,MARKET,SELL,Friday
2396,1.2776470588235294,48.0,4.2047058823529415,30.0,0.0,0.0,4.905882352941262,-1.0976,loss,ASIA,IFVG,MARKET,SELL,Friday
2397,1.812877263581489,80.0,3.5955734406438635,21.0,0.0,1.0,3.895372233400337,-1.0067,loss,ASIA,IFVG,MARKET,SELL,Friday
2398,2.3152610441767063,16.0,1.8453815261044173,17.0,0.0,1.0,1.4076305220883971,-1.0009,loss,NY,IFVG,MARKET,BUY,Friday
2399,1.9642857142857142,40.0,1.3675595238095237,17.0,0.0,1.0,1.4910714285714937,-0.028,loss,NY,IFVG,MARKET,BUY,Friday
2400,0.6640726329442282,92.0,1.191958495460441,17.0,0.0,1.0,0.6783398184175828,-0.0352,loss,NY,IFVG,MARKET,BUY,Friday
2401,2.900390625,42.0,3.1259765624999996,21.0,0.0,1.0,1.4912109374999538,-1.003,loss,ASIA,IFVG,MARKET,SELL,Monday
2402,1.3706720977596742,56.0,11.80040733197556,17.0,0.0,1.0,1.05702647657833,-0.0698,loss,NY,CHoCH,LIMIT_DEGRADED,BUY,Monday
2403,1.6779661016949152,68.0,9.820338983050846,17.0,0.0,1.0,0.16101694915251152,-1.0192,loss,NY,CHoCH,LIMIT_DEGRADED,BUY,Monday
2404,1.8846918489065607,92.0,11.518886679920476,17.0,0.0,1.0,1.0337972166997649,-1.0253,loss,NY,CHoCH,LIMIT_DEGRADED,BUY,Monday
2405,2.1381011097410605,26.0,0.5856966707768188,21.0,0.0,1.0,3.094944512946912,5.0949,win,ASIA,IFVG,MARKET,BUY,Tuesday
2406,1.4335548172757477,20.0,4.038205980066445,17.0,0.0,1.0,0.8953488372093568,-0.007,scratch,NY,IFVG,MARKET,BUY,Tuesday
2407,2.4743589743589745,70.0,4.4523809523809526,17.0,0.0,1.0,0.8333333333333667,1.6151,win,NY,IFVG,MARKET,BUY,Tuesday
